O cliente 0 comprou 3 produtos da Loja 1: 
	9 produtos com ID 103
 75  B                 60           30    Amarelo
 76  B                 60           30    Amarelo
 77  B                 60           30    Amarelo
 78  B                 60           30    Amarelo
 79  B                 50           25    Amarelo
 80  B                 60           30    Amarelo
 81  B                200          100    Verde
 82  B                 60           30    Amarelo
 83  B                 60           30    Amarelo
 84  B                 60           30    Amarelo
 85  B                 60           30    Amarelo
 86  B                 60           30    Amarelo
 87  B                 60           30    Amarelo
 88  B                 60           30    Amarelo
 89  B                 60           30    Amarelo
 90  B                 52           26    Amarelo
 91  B                 60           30    Amarelo
 92  B                 57           28.5  Amarelo
 93  B                 60           30    Amarelo
 94  B                 60           30    Amarelo
 95  B                 53           26.5  Amarelo
 96  B                 60           30    Amarelo
 97  B                 60           30    Amarelo
 98  B                 60           30    Amarelo
 99  B                 60           30    Amarelo
100  B                200          100    Verde
101  B                 60           30    Amarelo
102  B                 60           30    Amarelo
103  B                200          100    Verde
104  B                 60           30    Amarelo
105  B                 60           30    Amarelo
106  B                 52           26    Amarelo
107  B                 60           30    Amarelo
108  B                 60           30    Amarelo
109  B                 60           30    Amarelo
110  B                 60           30    Amarelo
111  B                 60           30    Amarelo
112  B                 60           30    Amarelo
113  B                 60           30    Amarelo
114  B                 60           30    Amarelo
115  B                 60           30    Amarelo
116  B                 60           30    Amarelo
117  B                 60           30    Amarelo
118  B                 60           30    Amarelo
119  B                 60           30    Amarelo
120  B                 60           30    Amarelo
121  B                 60           30    Amarelo
122  B                 55           27.5  Amarelo
123  B                 56           28    Amarelo
124  B                 60           30    Amarelo
125  B                 60           30    Amarelo
126  B                 60           30    Amarelo
127  B                 60           30    Amarelo
128  B                 60           30    Amarelo
129  B                 60           30    Amarelo
130  B                 60           30    Amarelo
131  B                 60           30    Amarelo
132  B                 60           30    Amarelo
133  B                 60           30    Amarelo
134  B                 60           30    Amarelo
135  B                 60           30    Amarelo
136  B                 60           30    Amarelo
137  B                 56           28    Amarelo
138  B                 60           30    Amarelo
139  B                 60           30    Amarelo
140  C                200          100    Verde
141  C                200          100    Verde
142  C                200          100    Verde
143  C                200          100    Verde
144  C                200          100    Verde
145  C                200          100    Verde
146  C                200          100    Verde
147  C                200          100    Verde
148  C                200          100    Verde
149  C                200          100    Verde
150  C                190           95    Verde
151  C                200          100    Verde
152  C                200          100    Verde
153  C                200          100    Verde
154  C                200          100    Verde
155  C                200          100    Verde
156  C                192           96    Verde
157  C                200          100    Verde
158  C                200          100    Verde
159  C                200          100    Verde
160  C                200          100    Verde
161  C                190           95    Verde
162  C                200          100    Verde
163  C                200          100    Verde
164  C                200          100    Verde
165  C                200          100    Verde
166  C                200          100    Verde
167  C                200          100    Verde
168  C                188           94    Verde
169  C                200          100    Verde
170  C                200          100    Verde
171  C                200          100    Verde
172  C                200          100    Verde
173  C                200          100    Verde
174  C                200          100    Verde
175  C                200          100    Verde
176  C                200          100    Verde
177  C                200          100    Verde
178  C                200          100    Verde
179  C                200          100    Verde
180  C                191           95.5  Verde
181  C                183           91.5  Verde
182  C                191           95.5  Verde
183  C                200          100    Verde
184  C                200          100    Verde
185  C                200          100    Verde
186  C                200          100    Verde
187  C                200          100    Verde
188  C                200          100    Verde
189  C                200          100    Verde
190  C                200          100    Verde
191  C                200          100    Verde
192  C                200          100    Verde
193  C                200          100    Verde
194  C                200          100    Verde
195  C                200          100    Verde
196  C                200          100    Verde
197  C                200          100    Verde
198  C                193           96.5  Verde
199  C                190           95    Verde
O cliente 13 comprou 5 produtos da Loja 1: 
	5 produtos com ID 179
	10 produtos com ID 32
	10 produtos com ID 141
	10 produtos com ID 116
	9 produtos com ID 84
     Tipo      Quantidade    Porcentagem  Cor
---  ------  ------------  -------------  -------
  0  A                 96           48    Amarelo
  1  A                100           50    Verde
  2  A                100           50    Verde
  3  A                100           50    Verde
  4  A                100           50    Verde
  5  A                100           50    Verde
  6  A                100           50    Verde
  7  A                 96           48    Amarelo
  8  A                100           50    Verde
  9  A                 91           45.5  Amarelo
 10  A                100           50    Verde
 11  A                100           50    Verde
 12  A                 94           47    Amarelo
 13  A                100           50    Verde
 14  A                100           50    Verde
 15  A                 90           45    Amarelo
 16  A                100           50    Verde
 17  A                100           50    Verde
 18  A                100           50    Verde
 19  A                100           50    Verde
 20  A                100           50    Verde
 21  A                 92           46    Amarelo
 22  A                100           50    Verde
 23  A                100           50    Verde
 24  A                100           50    Verde
 25  A                 94           47    Amarelo
 26  A                 96           48    Amarelo
 27  A                100           50    Verde
 28  A                100           50    Verde
 29  A                100           50    Verde
 30  A                100           50    Verde
 31  A                 90           45    Amarelo
 32  A                 90           45    Amarelo
 33  A                100           50    Verde
 34  A                100           50    Verde
 35  A                100           50    Verde
 36  A                100           50    Verde
 37  A                 93           46.5  Amarelo
 38  A                100           50    Verde
 39  A                 90           45    Amarelo
 40  A                100           50    Verde
 41  A                 76           38    Amarelo
 42  A                 93           46.5  Amarelo
 43  A                 95           47.5  Amarelo
 44  A                100           50    Verde
 45  A                100           50    Verde
 46  A                100           50    Verde
 47  A                100           50    Verde
 48  A                100           50    Verde
 49  A                100           50    Verde
 50  A                100           50    Verde
 51  A                100           50    Verde
 52  A                 90           45    Amarelo
 53  A                 79           39.5  Amarelo
 54  A                100           50    Verde
 55  A                100           50    Verde
 56  A                100           50    Verde
 57  A                100           50    Verde
 58  A                100           50    Verde
 59  A                100           50    Verde
 60  A                100           50    Verde
 61  A                 91           45.5  Amarelo
 62  A                100           50    Verde
 63  A                100           50    Verde
 64  A                 93           46.5  Amarelo
 65  A                 97           48.5  Amarelo
 66  A                100           50    Verde
 67  A                100           50    Verde
 68  A                 90           45    Amarelo
 69  A                100           50    Verde
 70  B                 60           30    Amarelo
 71  B                 60           30    Amarelo
 72  B                 60           30    Amarelo
 73  B                 60           30    Amarelo
 74  B                 60           30    Amarelo
 75  B                 60           30    Amarelo
 76  B                 60           30    Amarelo
 77  B                 60           30    Amarelo
 78  B                 60           30    Amarelo
 79  B                 50           25    Amarelo
 80  B                 60           30    Amarelo
 81  B                200          100    Verde
 82  B                 60           30    Amarelo
 83  B                 60           30    Amarelo
 84  B                 51           25.5  Amarelo
 85  B                 60           30    Amarelo
 86  B                 60           30    Amarelo
 87  B                 60           30    Amarelo
 88  B                 60           30    Amarelo
 89  B                 60           30    Amarelo
 90  B                 52           26    Amarelo
 91  B                 60           30    Amarelo
 92  B                 57           28.5  Amarelo
 93  B                 60           30    Amarelo
 94  B                 60           30    Amarelo
 95  B                 53           26.5  Amarelo
 96  B                 60           30    Amarelo
 97  B                 60           30    Amarelo
 98  B                 60           30    Amarelo
 99  B                 60           30    Amarelo
100  B                200          100    Verde
101  B                 60           30    Amarelo
102  B                 60           30    Amarelo
103  B                200          100    Verde
104  B                 60           30    Amarelo
105  B                 60           30    Amarelo
106  B                 52           26    Amarelo
107  B                 60           30    Amarelo
108  B                 60           30    Amarelo
109  B                 60           30    Amarelo
110  B                 60           30    Amarelo
111  B                 60           30    Amarelo
112  B                 60           30    Amarelo
113  B                 60           30    Amarelo
114  B                 60           30    Amarelo
115  B                 60           30    Amarelo
116  B                 50           25    Amarelo
117  B                 60           30    Amarelo
118  B                 60           30    Amarelo
119  B                 60           30    Amarelo
120  B                 60           30    Amarelo
121  B                 60           30    Amarelo
122  B                 55           27.5  Amarelo
123  B                 56           28    Amarelo
124  B                 60           30    Amarelo
125  B                 60           30    Amarelo
126  B                 60           30    Amarelo
127  B                 60           30    Amarelo
128  B                 60           30    Amarelo
129  B                 60           30    Amarelo
130  B                 60           30    Amarelo
131  B                 60           30    Amarelo
132  B                 60           30    Amarelo
133  B                 60           30    Amarelo
134  B                 60           30    Amarelo
135  B                 60           30    Amarelo
136  B                 60           30    Amarelo
137  B                 56           28    Amarelo
138  B                 60           30    Amarelo
139  B                 60           30    Amarelo
140  C                200          100    Verde
141  C                190           95    Verde
142  C                200          100    Verde
143  C                200          100    Verde
144  C                200          100    Verde
145  C                200          100    Verde
146  C                200          100    Verde
147  C                200          100    Verde
148  C                200          100    Verde
149  C                200          100    Verde
150  C                190           95    Verde
151  C                200          100    Verde
152  C                200          100    Verde
153  C                200          100    Verde
154  C                200          100    Verde
155  C                200          100    Verde
156  C                192           96    Verde
157  C                200          100    Verde
158  C                200          100    Verde
159  C                200          100    Verde
160  C                200          100    Verde
161  C                190           95    Verde
162  C                200          100    Verde
163  C                200          100    Verde
164  C                200          100    Verde
165  C                200          100    Verde
166  C                200          100    Verde
167  C                200          100    Verde
168  C                188           94    Verde
169  C                200          100    Verde
170  C                200          100    Verde
171  C                200          100    Verde
172  C                200          100    Verde
173  C                200          100    Verde
174  C                200          100    Verde
175  C                200          100    Verde
176  C                200          100    Verde
177  C                200          100    Verde
178  C                200          100    Verde
179  C                195           97.5  Verde
180  C                191           95.5  Verde
181  C                183           91.5  Verde
182  C                191           95.5  Verde
183  C                200          100    Verde
184  C                200          100    Verde
185  C                200          100    Verde
186  C                200          100    Verde
187  C                200          100    Verde
188  C                200          100    Verde
189  C                200          100    Verde
190  C                200          100    Verde
191  C                200          100    Verde
192  C                200          100    Verde
193  C                200          100    Verde
194  C                200          100    Verde
195  C                200          100    Verde
196  C                200          100    Verde
197  C                200          100    Verde
198  C                193           96.5  Verde
199  C                190           95    Verde
O cliente 14 comprou 3 produtos da Loja 1: 
	5 produtos com ID 59
	7 produtos com ID 128
	4 produtos com ID 190
     Tipo      Quantidade    Porcentagem  Cor
---  ------  ------------  -------------  -------
  0  A                 96           48    Amarelo
  1  A                100           50    Verde
  2  A                100           50    Verde
  3  A                100           50    Verde
  4  A                100           50    Verde
  5  A                100           50    Verde
  6  A                100           50    Verde
  7  A                 96           48    Amarelo
  8  A                100           50    Verde
  9  A                 91           45.5  Amarelo
 10  A                100           50    Verde
 11  A                100           50    Verde
 12  A                 94           47    Amarelo
 13  A                100           50    Verde
 14  A                100           50    Verde
 15  A                 90           45    Amarelo
 16  A                100           50    Verde
 17  A                100           50    Verde
 18  A                100           50    Verde
 19  A                100           50    Verde
 20  A                100           50    Verde
 21  A                 92           46    Amarelo
 22  A                100           50    Verde
 23  A                100           50    Verde
 24  A                100           50    Verde
 25  A                 94           47    Amarelo
 26  A                 96           48    Amarelo
 27  A                100           50    Verde
 28  A                100           50    Verde
 29  A                100           50    Verde
 30  A                100           50    Verde
 31  A                 90           45    Amarelo
 32  A                 90           45    Amarelo
 33  A                100           50    Verde
 34  A                100           50    Verde
 35  A                100           50    Verde
 36  A                100           50    Verde
 37  A                 93           46.5  Amarelo
 38  A                100           50    Verde
 39  A                 90           45    Amarelo
 40  A                100           50    Verde
 41  A                 76           38    Amarelo
 42  A                 93           46.5  Amarelo
 43  A                 95           47.5  Amarelo
 44  A                100           50    Verde
 45  A                100           50    Verde
 46  A                100           50    Verde
 47  A                100           50    Verde
 48  A                100           50    Verde
 49  A                100           50    Verde
 50  A                100           50    Verde
 51  A                100           50    Verde
 52  A                 90           45    Amarelo
 53  A                 79           39.5  Amarelo
 54  A                100           50    Verde
 55  A                100           50    Verde
 56  A                100           50    Verde
 57  A                100           50    Verde
 58  A                100           50    Verde
 59  A                 95           47.5  Amarelo
 60  A                100           50    Verde
 61  A                 91           45.5  Amarelo
 62  A                100           50    Verde
 63  A                100           50    Verde
 64  A                 93           46.5  Amarelo
 65  A                 97           48.5  Amarelo
 66  A                100           50    Verde
 67  A                100           50    Verde
 68  A                 90           45    Amarelo
 69  A                100           50    Verde
 70  B                 60           30    Amarelo
 71  B                 60           30    Amarelo
 72  B                 60           30    Amarelo
 73  B                 60           30    Amarelo
 74  B                 60           30    Amarelo
 75  B                 60           30    Amarelo
 76  B                 60           30    Amarelo
 77  B                 60           30    Amarelo
 78  B                 60           30    Amarelo
 79  B                 50           25    Amarelo
 80  B                 60           30    Amarelo
 81  B                200          100    Verde
 82  B                 60           30    Amarelo
 83  B                 60           30    Amarelo
 84  B                 51           25.5  Amarelo
 85  B                 60           30    Amarelo
 86  B                 60           30    Amarelo
 87  B                 60           30    Amarelo
 88  B                 60           30    Amarelo
 89  B                 60           30    Amarelo
 90  B                 52           26    Amarelo
 91  B                 60           30    Amarelo
 92  B                 57           28.5  Amarelo
 93  B                 60           30    Amarelo
 94  B                 60           30    Amarelo
 95  B                 53           26.5  Amarelo
 96  B                 60           30    Amarelo
 97  B                 60           30    Amarelo
 98  B                 60           30    Amarelo
 99  B                 60           30    Amarelo
100  B                200          100    Verde
101  B                 60           30    Amarelo
102  B                 60           30    Amarelo
103  B                200          100    Verde
104  B                 60           30    Amarelo
105  B                 60           30    Amarelo
106  B                 52           26    Amarelo
107  B                 60           30    Amarelo
108  B                 60           30    Amarelo
109  B                 60           30    Amarelo
110  B                 60           30    Amarelo
111  B                 60           30    Amarelo
112  B                 60           30    Amarelo
113  B                 60           30    Amarelo
114  B                 60           30    Amarelo
115  B                 60           30    Amarelo
116  B                 50           25    Amarelo
117  B                 60           30    Amarelo
118  B                 60           30    Amarelo
119  B                 60           30    Amarelo
120  B                 60           30    Amarelo
121  B                 60           30    Amarelo
122  B                 55           27.5  Amarelo
123  B                 56           28    Amarelo
124  B                 60           30    Amarelo
125  B                 60           30    Amarelo
126  B                 60           30    Amarelo
127  B                 60           30    Amarelo
128  B                 53           26.5  Amarelo
129  B                 60           30    Amarelo
130  B                 60           30    Amarelo
131  B                 60           30    Amarelo
132  B                 60           30    Amarelo
133  B                 60           30    Amarelo
134  B                 60           30    Amarelo
135  B                 60           30    Amarelo
136  B                 60           30    Amarelo
137  B                 56           28    Amarelo
138  B                 60           30    Amarelo
139  B                 60           30    Amarelo
140  C                200          100    Verde
141  C                190           95    Verde
142  C                200          100    Verde
143  C                200          100    Verde
144  C                200          100    Verde
145  C                200          100    Verde
146  C                200          100    Verde
147  C                200          100    Verde
148  C                200          100    Verde
149  C                200          100    Verde
150  C                190           95    Verde
151  C                200          100    Verde
152  C                200          100    Verde
153  C                200          100    Verde
154  C                200          100    Verde
155  C                200          100    Verde
156  C                192           96    Verde
157  C                200          100    Verde
158  C                200          100    Verde
159  C                200          100    Verde
160  C                200          100    Verde
161  C                190           95    Verde
162  C                200          100    Verde
163  C                200          100    Verde
164  C                200          100    Verde
165  C                200          100    Verde
166  C                200          100    Verde
167  C                200          100    Verde
168  C                188           94    Verde
169  C                200          100    Verde
170  C                200          100    Verde
171  C                200          100    Verde
172  C                200          100    Verde
173  C                200          100    Verde
174  C                200          100    Verde
175  C                200          100    Verde
176  C                200          100    Verde
177  C                200          100    Verde
178  C                200          100    Verde
179  C                195           97.5  Verde
180  C                191           95.5  Verde
181  C                183           91.5  Verde
182  C                191           95.5  Verde
183  C                200          100    Verde
184  C                200          100    Verde
185  C                200          100    Verde
186  C                200          100    Verde
187  C                200          100    Verde
188  C                200          100    Verde
189  C                200          100    Verde
190  C                196           98    Verde
191  C                200          100    Verde
192  C                200          100    Verde
193  C                200          100    Verde
194  C                200          100    Verde
195  C                200          100    Verde
196  C                200          100    Verde
197  C                200          100    Verde
198  C                193           96.5  Verde
199  C                190           95    Verde
O cliente 15 comprou 3 produtos da Loja 1: 
	6 produtos com ID 198
	3 produtos com ID 132
	5 produtos com ID 118
     Tipo      Quantidade    Porcentagem  Cor
---  ------  ------------  -------------  -------
  0  A                 96           48    Amarelo
  1  A                100           50    Verde
  2  A                100           50    Verde
  3  A                100           50    Verde
  4  A                100           50    Verde
  5  A                100           50    Verde
  6  A                100           50    Verde
  7  A                 96           48    Amarelo
  8  A                100           50    Verde
  9  A                 91           45.5  Amarelo
 10  A                100           50    Verde
 11  A                100           50    Verde
 12  A                 94           47    Amarelo
 13  A                100           50    Verde
 14  A                100           50    Verde
 15  A                 90           45    Amarelo
 16  A                100           50    Verde
 17  A                100           50    Verde
 18  A                100           50    Verde
 19  A                100           50    Verde
 20  A                100           50    Verde
 21  A                 92           46    Amarelo
 22  A                100           50    Verde
 23  A                100           50    Verde
 24  A                100           50    Verde
 25  A                 94           47    Amarelo
 26  A                 96           48    Amarelo
 27  A                100           50    Verde
 28  A                100           50    Verde
 29  A                100           50    Verde
 30  A                100           50    Verde
 31  A                 90           45    Amarelo
 32  A                 90           45    Amarelo
 33  A                100           50    Verde
 34  A                100           50    Verde
 35  A                100           50    Verde
 36  A                100           50    Verde
 37  A                 93           46.5  Amarelo
 38  A                100           50    Verde
 39  A                 90           45    Amarelo
 40  A                100           50    Verde
 41  A                 76           38    Amarelo
 42  A                 93           46.5  Amarelo
 43  A                 95           47.5  Amarelo
 44  A                100           50    Verde
 45  A                100           50    Verde
 46  A                100           50    Verde
 47  A                100           50    Verde
 48  A                100           50    Verde
 49  A                100           50    Verde
 50  A                100           50    Verde
 51  A                100           50    Verde
 52  A                 90           45    Amarelo
 53  A                 79           39.5  Amarelo
 54  A                100           50    Verde
 55  A                100           50    Verde
 56  A                100           50    Verde
 57  A                100           50    Verde
 58  A                100           50    Verde
 59  A                 95           47.5  Amarelo
 60  A                100           50    Verde
 61  A                 91           45.5  Amarelo
 62  A                100           50    Verde
 63  A                100           50    Verde
 64  A                 93           46.5  Amarelo
 65  A                 97           48.5  Amarelo
 66  A                100           50    Verde
 67  A                100           50    Verde
 68  A                 90           45    Amarelo
 69  A                100           50    Verde
 70  B                 60           30    Amarelo
 71  B                 60           30    Amarelo
 72  B                 60           30    Amarelo
 73  B                 60           30    Amarelo
 74  B                 60           30    Amarelo
 75  B                 60           30    Amarelo
 76  B                 60           30    Amarelo
 77  B                 60           30    Amarelo
 78  B                 60           30    Amarelo
 79  B                 50           25    Amarelo
 80  B                 60           30    Amarelo
 81  B                200          100    Verde
 82  B                 60           30    Amarelo
 83  B                 60           30    Amarelo
 84  B                 51           25.5  Amarelo
 85  B                 60           30    Amarelo
 86  B                 60           30    Amarelo
 87  B                 60           30    Amarelo
 88  B                 60           30    Amarelo
 89  B                 60           30    Amarelo
 90  B                 52           26    Amarelo
 91  B                 60           30    Amarelo
 92  B                 57           28.5  Amarelo
 93  B                 60           30    Amarelo
 94  B                 60           30    Amarelo
 95  B                 53           26.5  Amarelo
 96  B                 60           30    Amarelo
 97  B                 60           30    Amarelo
 98  B                 60           30    Amarelo
 99  B                 60           30    Amarelo
100  B                200          100    Verde
101  B                 60           30    Amarelo
102  B                 60           30    Amarelo
103  B                200          100    Verde
104  B                 60           30    Amarelo
105  B                 60           30    Amarelo
106  B                 52           26    Amarelo
107  B                 60           30    Amarelo
108  B                 60           30    Amarelo
109  B                 60           30    Amarelo
110  B                 60           30    Amarelo
111  B                 60           30    Amarelo
112  B                 60           30    Amarelo
113  B                 60           30    Amarelo
114  B                 60           30    Amarelo
115  B                 60           30    Amarelo
116  B                 50           25    Amarelo
117  B                 60           30    Amarelo
118  B                 55           27.5  Amarelo
119  B                 60           30    Amarelo
120  B                 60           30    Amarelo
121  B                 60           30    Amarelo
122  B                 55           27.5  Amarelo
123  B                 56           28    Amarelo
124  B                 60           30    Amarelo
125  B                 60           30    Amarelo
126  B                 60           30    Amarelo
127  B                 60           30    Amarelo
128  B                 53           26.5  Amarelo
129  B                 60           30    Amarelo
130  B                 60           30    Amarelo
131  B                 60           30    Amarelo
132  B                 57           28.5  Amarelo
133  B                 60           30    Amarelo
134  B                 60           30    Amarelo
135  B                 60           30    Amarelo
136  B                 60           30    Amarelo
137  B                 56           28    Amarelo
138  B                 60           30    Amarelo
139  B                 60           30    Amarelo
140  C                200          100    Verde
141  C                190           95    Verde
142  C                200          100    Verde
143  C                200          100    Verde
144  C                200          100    Verde
145  C                200          100    Verde
146  C                200          100    Verde
147  C                200          100    Verde
148  C                200          100    Verde
149  C                200          100    Verde
150  C                190           95    Verde
151  C                200          100    Verde
152  C                200          100    Verde
153  C                200          100    Verde
154  C                200          100    Verde
155  C                200          100    Verde
156  C                192           96    Verde
157  C                200          100    Verde
158  C                200          100    Verde
159  C                200          100    Verde
160  C                200          100    Verde
161  C                190           95    Verde
162  C                200          100    Verde
163  C                200          100    Verde
164  C                200          100    Verde
165  C                200          100    Verde
166  C                200          100    Verde
167  C                200          100    Verde
168  C                188           94    Verde
169  C                200          100    Verde
170  C                200          100    Verde
171  C                200          100    Verde
172  C                200          100    Verde
173  C                200          100    Verde
174  C                200          100    Verde
175  C                200          100    Verde
176  C                200          100    Verde
177  C                200          100    Verde
178  C                200          100    Verde
179  C                195           97.5  Verde
180  C                191           95.5  Verde
181  C                183           91.5  Verde
182  C                191           95.5  Verde
183  C                200          100    Verde
184  C                200          100    Verde
185  C                200          100    Verde
186  C                200          100    Verde
187  C                200          100    Verde
188  C                200          100    Verde
189  C                200          100    Verde
190  C                196           98    Verde
191  C                200          100    Verde
192  C                200          100    Verde
193  C                200          100    Verde
194  C                200          100    Verde
195  C                200          100    Verde
196  C                200          100    Verde
197  C                200          100    Verde
198  C                187           93.5  Verde
199  C                190           95    Verde
O cliente 16 comprou 2 produtos da Loja 1: 
	6 produtos com ID 198
	10 produtos com ID 70
     Tipo      Quantidade    Porcentagem  Cor
---  ------  ------------  -------------  -------
  0  A                 96           48    Amarelo
  1  A                100           50    Verde
  2  A                100           50    Verde
  3  A                100           50    Verde
  4  A                100           50    Verde
  5  A                100           50    Verde
  6  A                100           50    Verde
  7  A                 96           48    Amarelo
  8  A                100           50    Verde
  9  A                 91           45.5  Amarelo
 10  A                100           50    Verde
 11  A                100           50    Verde
 12  A                 94           47    Amarelo
 13  A                100           50    Verde
 14  A                100           50    Verde
 15  A                 90           45    Amarelo
 16  A                100           50    Verde
 17  A                100           50    Verde
 18  A                100           50    Verde
 19  A                100           50    Verde
 20  A                100           50    Verde
 21  A                 92           46    Amarelo
 22  A                100           50    Verde
 23  A                100           50    Verde
 24  A                100           50    Verde
 25  A                 94           47    Amarelo
 26  A                 96           48    Amarelo
 27  A                100           50    Verde
 28  A                100           50    Verde
 29  A                100           50    Verde
 30  A                100           50    Verde
 31  A                 90           45    Amarelo
 32  A                 90           45    Amarelo
 33  A                100           50    Verde
 34  A                100           50    Verde
 35  A                100           50    Verde
 36  A                100           50    Verde
 37  A                 93           46.5  Amarelo
 38  A                100           50    Verde
 39  A                 90           45    Amarelo
 40  A                100           50    Verde
 41  A                 76           38    Amarelo
 42  A                 93           46.5  Amarelo
 43  A                 95           47.5  Amarelo
 44  A                100           50    Verde
 45  A                100           50    Verde
 46  A                100           50    Verde
 47  A                100           50    Verde
 48  A                100           50    Verde
 49  A                100           50    Verde
 50  A                100           50    Verde
 51  A                100           50    Verde
 52  A                 90           45    Amarelo
 53  A                 79           39.5  Amarelo
 54  A                100           50    Verde
 55  A                100           50    Verde
 56  A                100           50    Verde
 57  A                100           50    Verde
 58  A                100           50    Verde
 59  A                 95           47.5  Amarelo
 60  A                100           50    Verde
 61  A                 91           45.5  Amarelo
 62  A                100           50    Verde
 63  A                100           50    Verde
 64  A                 93           46.5  Amarelo
 65  A                 97           48.5  Amarelo
 66  A                100           50    Verde
 67  A                100           50    Verde
 68  A                 90           45    Amarelo
 69  A                100           50    Verde
 70  B                 50           25    Amarelo
 71  B                 60           30    Amarelo
 72  B                 60           30    Amarelo
 73  B                 60           30    Amarelo
 74  B                 60           30    Amarelo
 75  B                 60           30    Amarelo
 76  B                 60           30    Amarelo
 77  B                 60           30    Amarelo
 78  B                 60           30    Amarelo
 79  B                 50           25    Amarelo
 80  B                 60           30    Amarelo
 81  B                200          100    Verde
 82  B                 60           30    Amarelo
 83  B                 60           30    Amarelo
 84  B                 51           25.5  Amarelo
 85  B                 60           30    Amarelo
 86  B                 60           30    Amarelo
 87  B                 60           30    Amarelo
 88  B                 60           30    Amarelo
 89  B                 60           30    Amarelo
 90  B                 52           26    Amarelo
 91  B                 60           30    Amarelo
 92  B                 57           28.5  Amarelo
 93  B                 60           30    Amarelo
 94  B                 60           30    Amarelo
 95  B                 53           26.5  Amarelo
 96  B                 60           30    Amarelo
 97  B                 60           30    Amarelo
 98  B                 60           30    Amarelo
 99  B                 60           30    Amarelo
100  B                200          100    Verde
101  B                 60           30    Amarelo
102  B                 60           30    Amarelo
103  B                200          100    Verde
104  B                 60           30    Amarelo
105  B                 60           30    Amarelo
106  B                 52           26    Amarelo
107  B                 60           30    Amarelo
108  B                 60           30    Amarelo
109  B                 60           30    Amarelo
110  B                 60           30    Amarelo
111  B                 60           30    Amarelo
112  B                 60           30    Amarelo
113  B                 60           30    Amarelo
114  B                 60           30    Amarelo
115  B                 60           30    Amarelo
116  B                 50           25    Amarelo
117  B                 60           30    Amarelo
118  B                 55           27.5  Amarelo
119  B                 60           30    Amarelo
120  B                 60           30    Amarelo
121  B                 60           30    Amarelo
122  B                 55           27.5  Amarelo
123  B                 56           28    Amarelo
124  B                 60           30    Amarelo
125  B                 60           30    Amarelo
126  B                 60           30    Amarelo
127  B                 60           30    Amarelo
128  B                 53           26.5  Amarelo
129  B                 60           30    Amarelo
130  B                 60           30    Amarelo
131  B                 60           30    Amarelo
132  B                 57           28.5  Amarelo
133  B                 60           30    Amarelo
134  B                 60           30    Amarelo
135  B                 60           30    Amarelo
136  B                 60           30    Amarelo
137  B                 56           28    Amarelo
138  B                 60           30    Amarelo
139  B                 60           30    Amarelo
140  C                200          100    Verde
141  C                190           95    Verde
142  C                200          100    Verde
143  C                200          100    Verde
144  C                200          100    Verde
145  C                200          100    Verde
146  C                200          100    Verde
147  C                200          100    Verde
148  C                200          100    Verde
149  C                200          100    Verde
150  C                190           95    Verde
151  C                200          100    Verde
152  C                200          100    Verde
153  C                200          100    Verde
154  C                200          100    Verde
155  C                200          100    Verde
156  C                192           96    Verde
157  C                200          100    Verde
158  C                200          100    Verde
159  C                200          100    Verde
160  C                200          100    Verde
161  C                190           95    Verde
162  C                200          100    Verde
163  C                200          100    Verde
164  C                200          100    Verde
165  C                200          100    Verde
166  C                200          100    Verde
167  C                200          100    Verde
168  C                188           94    Verde
169  C                200          100    Verde
170  C                200          100    Verde
171  C                200          100    Verde
172  C                200          100    Verde
173  C                200          100    Verde
174  C                200          100    Verde
175  C                200          100    Verde
176  C                200          100    Verde
177  C                200          100    Verde
